id_usuario,horas_ouvidas_rock,horas_ouvidas_samba,horas_ouvidas_pop,horas_ouvidas_rap
6422,45,3,47,50
6423,17,19,46,31
6424,48,11,37,22
6425,46,45,48,48
6426,50,11,4,35
6427,9,44,47,18
6428,18,8,0,42
6429,22,15,16,13
6430,27,23,16,25
6431,28,10,24,23
6432,29,36,8,7
6433,19,18,24,47
6434,3,43,40,14
6435,47,31,49,12
6436,23,47,22,27
6437,0,28,17,43
6438,6,4,11,48
6439,25,18,34,14
6440,44,45,13,31
6441,20,26,33,8
6442,35,5,39,45
6443,40,22,18,17
6444,25,16,38,27
6445,36,44,26,46
6446,3,36,27,14
6447,32,0,10,28
6448,17,11,3,10
6449,2,11,18,0
6450,48,9,40,48
6451,7,20,18,30
6452,22,35,42,7
6453,38,44,41,19
6454,41,44,13,26
6455,27,14,38,49
6456,9,31,44,11
6457,44,35,33,49
6458,18,2,45,25
6459,4,0,3,20
6460,45,4,33,19
6461,33,42,42,34
6462,6,7,28,29
6463,25,4,45,9
6464,14,27,15,3
6465,40,30,7,35
6466,5,6,29,14
6467,47,25,41,22
6468,24,20,23,42
6469,31,16,46,23
6470,1,20,13,17
6471,15,41,49,13
6472,3,0,24,11
6473,11,42,42,19
6474,43,4,42,40
6475,34,39,43,18
6476,31,37,8,38
6477,28,19,15,50
6478,22,40,31,48
6479,25,32,34,4
6480,2,41,36,39
6481,7,35,47,30
6482,9,26,2,50
6483,16,15,18,15
6484,30,46,46,25
6485,33,20,46,14
6486,40,50,20,12
6487,30,32,25,4
6488,41,44,16,45
6489,22,9,4,31
6490,43,49,50,0
6491,25,2,37,49
6492,29,44,25,50
6493,6,4,6,47
6494,6,0,43,25
6495,44,28,33,46
6496,21,23,39,28
6497,21,15,35,32
6498,2,41,14,27
6499,10,35,26,25
6500,15,38,32,24
6501,35,3,39,14
6502,21,3,47,5
6503,13,24,8,7
6504,28,24,36,6
6505,10,18,23,21
6506,9,28,19,3
6507,9,15,42,42
6508,17,37,44,39
6509,4,23,48,32
6510,31,18,9,1
6511,42,19,8,35
6512,49,7,37,45
6513,15,12,3,45
6514,13,26,7,20
6515,5,28,22,24
6516,34,42,41,50
6517,22,16,34,31
6518,42,8,41,45
6519,44,36,22,13
6520,42,48,9,40
6521,48,6,18,25
6522,30,7,32,38
6523,34,48,20,28
6524,38,2,20,32
6525,6,39,35,23
6526,32,4,43,48
6527,27,42,17,12
6528,21,25,29,39
6529,17,32,23,39
6530,23,45,9,28
6531,7,44,8,32
6532,17,12,11,24
6533,10,35,39,35
6534,12,16,44,14
6535,46,39,5,17
6536,3,16,46,43
6537,39,15,28,41
6538,28,27,47,25
6539,38,34,38,11
6540,18,36,38,11
6541,43,37,40,23
6542,0,49,7,17
6543,40,31,42,20
6544,13,32,27,49
6545,28,40,8,42
6546,18,14,22,2
6547,14,22,43,7
6548,24,26,25,8
6549,24,33,6,40
6550,16,4,50,7
6551,37,7,20,7
6552,7,24,8,25
6553,25,22,3,32
6554,10,45,35,43
6555,10,29,22,35
6556,22,43,47,48
6557,21,46,27,37
6558,47,19,18,12
6559,31,7,44,5
6560,13,18,46,12
6561,10,16,0,6
6562,30,35,28,34
6563,39,49,18,35
6564,28,33,12,41
6565,5,34,39,30
6566,19,21,32,29
6567,0,1,50,29
6568,20,31,23,46
6569,10,40,39,9
6570,2,24,12,26
6571,9,1,26,0
6572,45,17,19,23
6573,35,42,50,43
6574,0,23,26,47
6575,24,25,14,34
6576,16,39,45,36
6577,15,21,11,15
6578,34,31,7,12
6579,23,19,23,37
6580,26,11,48,43
6581,7,41,36,32
6582,28,48,12,31
6583,6,44,1,41
6584,27,49,50,7
6585,49,8,28,6
6586,2,38,25,18
6587,41,46,36,15
6588,25,41,7,12
6589,3,42,22,3
6590,10,4,30,24
6591,2,30,47,48
6592,11,46,20,7
6593,13,48,9,35
6594,13,47,50,19
6595,23,20,28,15
6596,42,7,41,28
6597,22,9,27,7
6598,40,0,28,46
6599,22,29,19,49
6600,26,11,20,19
6601,17,41,19,26
6602,19,20,44,47
6603,18,32,29,33
6604,15,27,7,14
6605,26,12,30,7
6606,20,47,44,26
6607,44,1,3,40
6608,48,14,24,32
6609,1,18,35,37
6610,12,42,40,1
6611,29,18,47,9
6612,28,13,40,7
6613,28,22,0,17
6614,39,39,36,2
6615,5,19,31,23
6616,27,5,43,8
6617,4,32,42,35
6618,48,33,48,43
6619,38,8,50,19
6620,29,15,15,30
6621,45,48,28,24
6622,10,20,8,1
6623,40,30,49,50
6624,4,28,37,10
6625,33,10,45,19
6626,22,30,22,35
6627,4,29,26,0
6628,44,30,42,38
6629,45,15,12,46
6630,37,12,23,9
6631,23,4,45,21
6632,45,21,23,18
6633,44,13,11,35
6634,49,48,38,24
6635,43,12,2,6
6636,47,2,0,23
6637,41,16,16,48
6638,48,16,4,8
6639,10,23,50,25
6640,30,39,21,43
6641,6,10,7,23
6642,31,39,24,7
6643,40,30,26,15
6644,13,18,45,12
6645,10,43,48,35
6646,2,3,30,8
6647,15,34,33,24
6648,11,20,17,7
6649,27,28,25,45
6650,36,23,44,36
6651,30,37,10,24
6652,44,38,46,45
6653,5,30,10,34
6654,36,14,30,35
6655,13,15,33,36
6656,18,42,40,45
6657,49,33,15,46
6658,23,33,23,8
6659,10,21,50,10
6660,8,23,3,47
6661,3,14,20,4
6662,50,30,3,4
6663,45,45,29,45
6664,41,16,41,18
6665,16,32,26,8
6666,0,31,46,11
6667,42,3,32,26
6668,5,35,17,22
6669,41,0,42,22
6670,3,48,13,48
6671,43,32,9,31
6672,38,47,47,23
6673,47,44,43,41
6674,45,10,50,28
6675,1,36,33,50
6676,17,41,5,7
6677,28,29,5,46
6678,48,47,29,22
6679,17,31,1,10
6680,7,33,24,21
6681,32,41,21,37
6682,27,2,30,31
6683,10,2,33,35
6684,32,24,19,19
6685,47,19,46,14
6686,50,17,15,5
6687,22,17,41,14
6688,47,28,6,8
6689,45,10,41,6
6690,27,50,23,21
6691,39,37,43,21
6692,35,6,4,40
6693,22,30,22,45
6694,48,50,16,23
6695,27,38,3,1
6696,19,28,35,39
6697,20,38,30,46
6698,21,6,39,19
6699,16,4,7,45
6700,3,48,33,22
6701,24,40,49,27
6702,50,16,44,38
6703,48,10,7,21
6704,3,25,16,28
6705,12,45,31,11
6706,33,35,7,14
6707,23,45,38,45
6708,8,31,24,18
6709,24,47,27,5
6710,37,38,8,22
6711,43,30,9,40
6712,33,36,46,50
6713,9,46,24,9
6714,5,13,9,41
6715,32,9,6,48
6716,6,16,6,9
6717,23,42,40,21
6718,44,49,26,29
6719,47,8,24,26
6720,30,0,19,20
6721,5,40,34,13
6722,17,39,26,39
6723,6,20,13,26
6724,16,43,3,38
6725,47,38,4,13
6726,8,46,6,21
6727,11,9,8,34
6728,29,25,0,5
6729,26,44,29,37
6730,2,20,24,7
6731,38,29,10,19
6732,47,45,35,45
6733,10,21,17,26
6734,1,50,5,3
6735,46,19,20,20
6736,16,20,36,40
6737,23,41,44,21
6738,11,16,4,45
6739,43,48,6,5
6740,0,38,13,13
6741,33,8,10,32
6742,4,4,0,49
6743,48,20,16,31
6744,3,32,13,25
6745,30,27,22,23
6746,2,7,23,7
6747,37,25,11,30
6748,3,22,22,34
6749,22,45,5,48
6750,46,47,3,43
6751,7,15,4,34
6752,5,46,17,12
6753,26,26,38,42
6754,17,29,35,12
6755,27,42,30,36
6756,22,42,44,39
6757,11,22,11,6
6758,26,3,43,16
6759,0,16,45,17
6760,46,23,31,10
6761,6,36,38,14
6762,1,19,21,33
6763,40,47,41,21
6764,40,3,7,17
6765,0,1,25,42
6766,14,18,39,22
6767,25,23,46,5
6768,12,37,33,26
6769,44,45,15,20
6770,45,46,10,39
6771,41,29,47,17
6772,2,3,32,8
6773,22,1,45,4
6774,8,35,20,29
6775,44,16,28,11
6776,48,50,11,4
6777,15,5,4,12
6778,21,39,29,12
6779,25,39,29,35
6780,13,1,15,25
6781,31,35,22,35
6782,20,4,31,47
6783,36,46,12,24
6784,1,6,26,42
6785,14,46,21,40
6786,37,35,50,16
6787,27,35,44,48
6788,36,11,39,33
6789,6,17,13,41
6790,24,33,18,41
6791,25,14,40,21
6792,19,4,19,34
6793,48,50,32,31
6794,29,49,5,24
6795,8,8,41,10
6796,39,23,10,48
6797,47,42,3,21
6798,47,6,26,9
6799,36,27,20,4
6800,50,34,28,9
6801,47,4,17,49
6802,6,11,42,0
6803,6,45,30,2
6804,47,35,13,17
6805,16,16,2,37
6806,36,3,26,45
6807,22,2,46,21
6808,18,50,28,6
6809,13,9,41,31
6810,15,7,12,11
6811,18,42,14,18
6812,2,40,45,34
6813,18,14,9,34
6814,39,24,16,4
6815,50,22,33,32
6816,43,11,42,47
6817,36,39,13,26
6818,2,37,37,17
6819,16,23,40,26
6820,7,0,7,6
6821,13,26,13,8
6822,44,17,32,34
6823,9,41,33,6
6824,43,43,0,25
6825,25,15,19,49
6826,32,14,43,50
6827,8,46,18,7
6828,32,3,19,10
6829,27,16,14,5
6830,28,12,9,5
6831,0,47,32,5
6832,35,44,26,5
6833,15,45,33,7
6834,26,47,1,47
6835,22,20,37,15
6836,21,35,24,2
6837,40,40,36,39
6838,20,22,48,50
6839,33,44,32,21
6840,1,2,1,42
6841,36,30,32,28
6842,0,4,6,10
6843,48,10,1,5
6844,26,8,9,26
6845,11,40,34,47
6846,10,35,11,41
6847,37,28,37,37
6848,6,2,13,4
6849,45,26,2,44
6850,10,32,29,4
6851,13,22,28,30
6852,34,7,8,27
6853,27,40,30,38
6854,17,50,24,2
6855,27,26,49,17
6856,37,50,40,36
6857,40,30,35,43
6858,1,43,44,47
6859,6,21,36,19
6860,41,7,45,1
6861,45,31,36,38
6862,45,10,6,25
6863,24,17,30,7
6864,49,15,5,6
6865,19,48,38,41
6866,20,14,47,3
6867,27,23,39,8
6868,23,37,22,50
6869,27,45,6,37
6870,28,9,41,11
6871,7,11,47,35
6872,49,40,47,10
6873,25,17,38,10
6874,38,2,1,18
6875,10,7,43,16
6876,26,40,18,30
6877,41,8,29,3
6878,24,28,39,18
6879,7,11,44,21
6880,7,5,29,41
6881,31,16,20,12
6882,35,4,8,35
6883,14,38,42,25
6884,4,41,17,11
6885,12,41,31,0
6886,26,13,19,6
6887,28,4,21,6
6888,3,42,41,50
6889,37,40,43,42
6890,34,19,5,40
6891,50,48,22,9
6892,4,19,15,31
6893,37,42,14,29
6894,15,6,15,6
6895,15,16,13,8
6896,47,23,11,23
6897,33,18,50,34
6898,44,28,47,13
6899,40,29,21,13
6900,16,29,38,26
6901,44,19,50,9
6902,21,16,15,2
6903,48,12,24,28
6904,45,4,19,3
6905,36,10,43,34
6906,31,11,42,7
6907,29,10,43,0
6908,40,15,9,8
6909,3,12,1,40
6910,0,28,18,43
6911,0,2,25,6
6912,21,14,22,19
6913,46,36,46,43
6914,12,44,14,21
6915,0,20,3,20
6916,25,24,31,11
6917,36,15,27,22
6918,40,38,9,21
6919,28,28,0,32
6920,39,1,17,22
6921,34,23,41,16
6922,8,23,7,25
6923,41,49,9,17
6924,20,12,35,37
6925,15,48,22,26
6926,28,11,47,30
6927,15,16,26,9
6928,16,23,10,0
6929,9,6,18,17
6930,49,31,12,0
6931,9,28,3,33
6932,35,9,37,14
6933,8,16,34,20
6934,35,13,22,33
6935,26,33,29,2
6936,9,14,32,39
6937,3,19,25,42
6938,50,20,37,27
6939,31,37,21,14
6940,32,4,17,15
6941,20,27,8,44
6942,39,24,32,8
6943,16,26,24,22
6944,19,41,50,44
6945,47,47,11,35
6946,20,13,49,0
6947,16,2,44,7
6948,18,11,34,37
6949,28,9,26,36
6950,48,46,25,30
6951,31,46,28,8
6952,24,0,9,28
6953,35,41,0,31
6954,44,46,15,5
6955,2,32,50,9
6956,31,14,7,9
6957,46,15,5,28
6958,5,20,47,28
6959,40,15,39,31
6960,20,22,0,29
6961,13,15,22,40
6962,38,19,44,32
6963,36,13,15,7
6964,38,46,28,29
6965,19,11,12,42
6966,15,22,17,6
6967,0,35,49,8
6968,0,31,27,37
6969,32,36,3,25
6970,26,44,47,46
6971,37,1,48,35
6972,6,19,26,3
6973,43,24,6,28
6974,19,21,47,19
6975,11,15,18,15
6976,26,40,5,23
6977,29,2,4,18
6978,42,22,4,46
6979,39,49,37,12
6980,13,16,1,4
6981,26,7,49,22
6982,16,36,12,46
6983,8,15,23,6
6984,27,47,26,32
6985,3,4,41,40
6986,38,17,27,50
6987,19,2,4,50
6988,49,47,5,44
6989,5,44,45,48
6990,33,44,18,40
6991,13,50,31,46
6992,12,38,47,4
6993,40,23,47,35
6994,30,2,38,12
6995,17,25,11,0
6996,49,1,43,22
6997,43,45,49,27
6998,18,33,11,34
6999,25,42,37,10
7000,41,29,32,23
7001,29,16,14,31
7002,38,48,25,35
7003,4,32,6,50
7004,36,46,12,47
7005,21,48,49,8
7006,30,10,31,15
7007,30,36,34,32
7008,6,4,39,16
7009,8,49,42,28
7010,32,23,1,11
7011,36,10,43,33
7012,17,14,47,6
7013,7,11,36,33
7014,46,36,2,3
7015,8,21,49,10
7016,2,37,33,21
7017,21,48,35,24
7018,25,6,39,48
7019,7,40,21,19
7020,19,12,20,29
7021,3,13,20,20
7022,45,15,14,21
7023,24,29,4,36
7024,20,37,21,45
7025,11,34,8,35
7026,1,18,27,18
7027,20,22,29,13
7028,28,6,8,8
7029,37,11,46,5
7030,32,28,36,7
7031,17,5,0,36
7032,21,22,6,47
7033,41,49,4,36
7034,39,46,1,30
7035,0,27,4,15
7036,19,47,35,31
7037,35,3,41,29
7038,39,38,3,11
7039,43,4,44,3
7040,2,44,22,38
7041,6,41,31,15
7042,16,45,39,21
7043,5,19,19,28
7044,22,5,17,27
7045,35,12,33,28
7046,49,11,33,44
7047,24,36,3,45
7048,2,10,49,5
7049,43,18,43,7
7050,39,43,46,26
7051,29,25,40,24
7052,34,44,49,43
7053,25,20,39,17
7054,37,42,34,20
7055,13,11,43,5
7056,16,23,28,30
7057,4,35,27,20
7058,13,37,47,19
7059,47,18,32,1
7060,14,30,49,16
7061,6,22,44,42
7062,31,0,16,35
7063,20,38,14,38
7064,2,4,11,46
7065,1,1,15,40
7066,13,50,40,29
7067,36,22,3,46
7068,27,32,7,2
7069,24,21,35,32
7070,20,41,50,41
7071,46,19,1,0
7072,3,11,11,6
7073,26,1,20,18
7074,16,7,6,46
7075,4,36,45,44
7076,22,17,16,25
7077,15,8,25,1
7078,33,41,4,11
7079,1,18,34,38
7080,39,5,26,6
7081,17,48,12,0
7082,24,27,47,1
7083,0,39,41,2
7084,47,30,40,49
7085,34,44,13,29
7086,44,43,20,4
7087,23,35,0,37
7088,1,34,15,38
7089,48,29,3,48
7090,48,15,7,6
7091,36,28,42,35
7092,36,7,7,18
7093,20,7,5,26
7094,15,0,4,37
7095,19,27,34,29
7096,15,31,19,26
7097,25,34,1,33
7098,37,41,0,5
7099,25,2,44,45
7100,16,11,7,42
7101,18,49,50,40
7102,41,47,41,16
7103,12,11,13,27
7104,30,15,18,33
7105,4,16,24,13
7106,9,26,29,47
7107,11,2,5,16
7108,20,5,40,33
7109,20,8,24,27
7110,26,13,4,38
7111,45,2,15,41
7112,7,38,14,1
7113,9,35,17,12
7114,12,19,30,10
7115,11,12,44,15
7116,41,32,47,12
7117,5,19,4,0
7118,17,48,36,7
7119,6,4,41,12
7120,40,11,5,27
7121,36,10,15,13
7122,36,1,28,31
7123,12,8,37,41
7124,30,29,14,12
7125,6,50,20,5
7126,42,35,8,8
7127,11,13,50,17
7128,41,15,5,35
7129,45,43,24,28
7130,36,38,29,1
7131,45,15,30,11
7132,33,39,7,19
7133,21,44,6,48
7134,4,22,46,6
7135,41,21,16,32
7136,44,28,25,28
7137,36,12,9,31
7138,38,35,6,9
7139,22,2,8,37
7140,8,50,25,49
7141,24,42,38,43
7142,47,3,13,18
7143,8,19,14,50
7144,30,0,19,43
7145,34,32,10,10
7146,40,5,18,50
7147,43,25,44,33
7148,4,40,33,41
7149,44,8,9,40
7150,34,43,15,15
7151,15,4,12,40
7152,12,21,16,40
7153,20,37,22,33
7154,7,1,44,4
7155,26,28,7,33
7156,30,38,9,11
7157,0,29,4,22
7158,50,13,43,36
7159,45,8,46,26
7160,0,1,49,14
7161,29,23,45,8
7162,11,13,15,25
7163,48,7,46,33
7164,20,7,42,5
7165,16,20,42,47
7166,15,5,29,47
7167,10,35,14,43
7168,30,35,37,2
7169,48,40,37,38
7170,16,47,7,43
7171,13,24,10,38
7172,0,24,16,13
7173,27,1,27,39
7174,42,48,46,24
7175,30,18,6,5
7176,24,17,45,38
7177,22,41,11,2
7178,38,9,22,43
7179,48,27,0,32
7180,34,27,31,41
7181,36,15,34,45
7182,4,17,34,4
7183,39,4,18,45
7184,15,25,12,43
7185,30,49,2,19
7186,18,43,14,36
7187,18,19,14,32
7188,12,41,48,2
7189,24,46,44,33
7190,30,23,26,1
7191,28,32,46,50
7192,6,28,14,50
7193,24,29,14,23
7194,38,12,18,11
7195,17,19,27,47
7196,47,26,15,19
7197,17,21,14,39
7198,8,38,37,15
7199,29,18,50,0
7200,42,0,20,48
7201,29,23,28,29
7202,26,36,12,41
7203,25,41,30,11
7204,50,48,7,36
7205,50,12,25,35
7206,24,37,38,19
7207,27,27,1,31
7208,41,14,2,48
7209,33,49,13,11
7210,28,45,26,11
7211,48,24,23,42
7212,24,0,42,39
7213,1,27,12,20
7214,35,32,30,30
7215,38,28,5,19
7216,17,23,14,18
7217,18,8,14,9
7218,8,20,32,3
7219,38,2,48,36
7220,37,17,46,27
7221,17,44,20,34
7222,30,23,11,5
7223,46,8,6,17
7224,49,10,16,50
7225,29,7,48,10
7226,0,15,13,6
7227,32,41,50,34
7228,36,46,15,37
7229,3,31,7,42
7230,2,0,16,18
7231,40,9,24,17
7232,31,11,13,0
7233,33,23,22,3
7234,34,7,47,4
7235,38,45,43,46
7236,42,50,19,23
7237,2,9,36,44
7238,11,42,33,11
7239,22,41,5,27
7240,23,38,21,6
7241,26,38,21,43
7242,33,38,35,31
7243,36,1,12,47
7244,31,33,2,18
7245,34,24,48,19
7246,20,19,27,5
7247,18,40,50,25
7248,35,48,21,31
7249,40,37,11,45
7250,10,46,17,17
7251,37,17,35,24
7252,44,35,3,7
7253,23,6,50,29
7254,42,43,24,32
7255,32,3,3,26
7256,49,48,39,43
7257,32,46,6,47
7258,6,6,37,25
7259,44,49,9,5
7260,10,43,42,0
7261,35,34,46,34
7262,19,37,33,39
7263,25,26,0,22
7264,24,33,5,20
7265,38,38,45,36
7266,40,8,41,23
7267,34,48,30,20
7268,32,8,6,35
7269,49,1,15,43
7270,33,50,41,9
7271,4,20,39,1
7272,31,48,3,0
7273,11,9,19,18
7274,24,32,40,47
7275,37,32,5,1
7276,36,19,26,27
7277,8,18,19,22
7278,42,32,47,39
7279,29,18,16,40
7280,23,49,30,16
7281,38,12,4,43
7282,4,16,16,26
7283,31,33,21,5
7284,49,46,0,18
7285,45,48,2,44
7286,48,5,17,9
7287,17,28,19,44
7288,34,33,18,35
7289,20,28,22,45
7290,14,0,9,30
7291,40,7,39,26
7292,14,3,10,16
7293,7,7,5,49
7294,27,41,41,10
7295,11,45,16,2
7296,20,16,6,49
7297,9,27,1,33
7298,42,29,7,49
7299,41,23,25,6
7300,18,14,29,9
7301,12,45,41,37
7302,23,16,12,36
7303,43,47,8,28
7304,13,9,10,48
7305,19,18,1,27
7306,18,37,15,46
7307,45,14,15,27
7308,22,46,35,34
7309,27,2,42,18
7310,11,3,41,13
7311,7,33,13,2
7312,38,12,27,29
7313,2,15,37,20
7314,8,23,35,11
7315,30,29,33,35
7316,2,39,42,48
7317,28,20,29,26
7318,37,27,34,27
7319,47,41,35,17
7320,3,47,20,36
7321,31,26,8,10
7322,34,43,7,18
7323,48,1,5,31
7324,41,49,16,5
7325,44,25,33,50
7326,20,14,35,20
7327,48,9,34,14
7328,19,18,9,11
7329,20,40,32,48
7330,3,29,32,10
7331,7,0,31,2
7332,23,32,3,35
7333,50,36,18,45
7334,31,14,10,14
7335,42,41,35,40
7336,41,23,16,19
7337,32,47,35,11
7338,18,15,12,2
7339,7,20,15,15
7340,20,50,31,39
7341,26,43,4,39
7342,10,6,34,20
7343,37,37,30,34
7344,5,21,20,29
7345,24,45,9,49
7346,36,28,29,8
7347,17,2,14,41
7348,45,47,44,4
7349,23,31,34,8
7350,40,34,21,8
7351,35,6,2,31
7352,29,5,6,5
7353,14,29,19,16
7354,13,1,30,23
7355,8,38,12,11
7356,15,43,7,15
7357,3,19,49,47
7358,41,29,22,24
7359,9,48,46,43
7360,6,15,35,6
7361,7,26,45,30
7362,48,17,20,11
7363,21,43,27,16
7364,2,24,8,8
7365,1,46,21,38
7366,1,49,29,20
7367,17,12,11,42
7368,31,27,18,15
7369,19,28,13,21
7370,1,8,6,29
7371,38,37,5,3
7372,7,49,18,11
7373,8,20,17,20
7374,28,50,33,27
7375,47,23,11,30
7376,0,18,38,7
7377,30,50,9,3
7378,46,15,21,42
7379,2,1,40,37
7380,22,45,28,28
7381,28,21,13,40
7382,6,17,0,30
7383,24,4,47,50
7384,5,43,0,5
7385,49,50,34,26
7386,20,27,4,48
7387,19,6,12,38
7388,28,37,18,7
7389,36,22,4,4
7390,41,37,28,22
7391,7,3,3,43
7392,29,10,25,1
7393,42,7,23,45
7394,30,30,34,17
7395,30,21,5,7
7396,41,4,46,26
7397,18,6,18,28
7398,38,1,50,44
7399,37,1,21,40
7400,32,6,22,47
7401,5,44,44,32
7402,7,29,25,10
7403,37,31,18,7
7404,44,6,32,49
7405,32,28,1,20
7406,32,27,1,42
7407,47,41,35,17
7408,0,30,17,23
7409,48,29,23,3
7410,33,39,36,2
7411,17,42,45,49
7412,33,22,36,40
7413,12,40,34,23
7414,46,49,1,37
7415,12,42,3,27
7416,0,17,24,19
7417,49,0,44,14
7418,49,32,42,34
7419,19,46,18,21
7420,20,20,13,50
7421,32,25,16,47
7422,25,41,26,37
7423,27,42,19,32
7424,16,2,21,45
7425,40,48,50,32
7426,48,1,42,22
7427,25,2,5,12
7428,43,5,16,29
7429,30,19,38,5
7430,41,17,10,34
7431,9,11,27,25
7432,1,43,43,23
7433,14,0,41,27
7434,23,19,22,38
7435,14,22,19,41
7436,4,2,32,6
7437,35,50,47,49
7438,31,44,44,26
7439,50,22,16,39
7440,18,13,49,33
7441,0,28,25,24
7442,3,41,18,28
7443,4,10,31,44
7444,21,8,41,22
7445,36,18,50,0
7446,28,36,3,21
7447,24,5,16,23
7448,4,9,34,15
7449,29,23,36,24
7450,2,6,32,0
7451,36,16,5,33
7452,23,27,3,40
7453,16,0,10,13
7454,13,24,7,14
7455,2,5,16,23
7456,33,36,38,35
7457,15,18,8,31
7458,23,14,33,35
7459,5,13,41,9
7460,37,10,18,15
7461,7,31,30,38
7462,23,39,18,47
7463,29,45,14,2
7464,50,33,27,24
7465,39,29,34,32
7466,21,7,26,12
7467,35,19,27,18
7468,36,13,49,11
7469,1,6,34,34
7470,24,8,45,44
7471,49,44,35,26
7472,11,50,48,2
7473,34,43,36,24
7474,24,12,45,22
7475,38,25,6,14
7476,6,31,46,12
7477,42,40,11,29
7478,35,19,23,27
7479,34,33,9,25
7480,7,37,34,1
7481,19,35,46,13
7482,40,50,6,13
7483,29,3,27,24
7484,44,31,3,25
7485,42,42,1,31
7486,33,13,5,14
7487,48,45,23,8
7488,17,30,50,33
7489,25,15,26,23
7490,28,33,47,4
7491,17,48,37,6
7492,4,32,13,27
7493,15,41,35,46
7494,27,47,33,14
7495,7,1,16,23
7496,46,32,19,9
7497,43,39,44,10
7498,49,18,28,44
7499,16,27,3,25
7500,43,22,36,42
7501,2,15,27,12
7502,8,1,38,1
7503,24,25,39,22
7504,15,22,26,0
7505,7,16,38,3
7506,29,30,29,28
7507,19,47,46,32
7508,40,3,20,41
7509,47,48,15,3
7510,28,11,27,27
7511,48,33,22,2
7512,41,8,22,2
7513,46,47,45,42
7514,16,31,48,15
7515,43,33,41,32
7516,35,30,14,20
7517,37,46,22,31
7518,32,13,10,24
7519,46,22,35,1
7520,28,4,11,10
7521,9,23,0,1
7522,29,36,38,32
7523,15,35,50,46
7524,45,33,34,36
7525,37,48,10,28
7526,42,16,16,18
7527,13,47,15,25
7528,24,10,0,26
7529,44,23,30,3
7530,4,34,43,27
7531,32,20,26,46
7532,41,39,35,2
7533,43,18,43,2
7534,2,45,37,40
7535,40,7,30,48
7536,44,30,17,41
7537,44,25,33,45
7538,27,18,38,33
7539,29,3,44,1
7540,49,46,45,29
7541,31,33,36,5
7542,39,14,48,44
7543,27,30,15,39
7544,50,47,38,46
7545,17,35,37,20
7546,38,27,12,49
7547,35,35,11,43
7548,34,2,47,50
7549,22,41,29,48
7550,20,15,48,31
7551,20,27,8,7
7552,27,28,32,43
7553,20,13,16,6
7554,47,45,44,21
7555,49,36,2,5
7556,13,39,3,14
7557,15,13,2,20
7558,46,30,32,37
7559,2,15,42,15
7560,36,28,4,16
7561,19,20,48,18
7562,4,44,19,13
7563,8,40,33,30
7564,45,35,1,15
7565,40,17,43,10
7566,14,12,49,18
7567,36,0,25,47
7568,48,17,45,45
7569,11,36,13,13
7570,36,29,29,40
7571,35,43,26,45
7572,26,30,43,28
7573,5,29,35,4
7574,12,27,43,48
7575,24,35,28,3
7576,11,0,47,10
7577,23,22,43,35
7578,8,28,46,34
7579,27,45,11,14
7580,22,22,28,17
7581,26,1,11,2
7582,48,24,33,15
7583,28,5,48,40
7584,16,8,42,9
7585,24,15,0,0
7586,27,35,34,48
7587,44,24,9,36
7588,12,44,28,44
7589,19,35,37,47
7590,28,50,36,8
7591,35,32,14,23
7592,24,33,32,47
7593,15,5,44,1
7594,43,8,1,21
7595,30,28,8,18
7596,12,7,37,23
7597,26,41,16,6
7598,0,11,23,0
7599,33,49,7,31
7600,38,19,2,9
7601,2,33,28,50
7602,41,38,24,10
7603,50,4,1,31
7604,39,7,25,24
7605,9,28,33,50
7606,33,11,13,6
7607,3,44,5,20
7608,50,29,22,32
7609,23,2,20,46
7610,19,9,39,46
7611,25,19,11,23
7612,29,16,32,11
7613,47,9,15,47
7614,10,8,24,46
7615,31,16,37,14
7616,28,37,14,48
7617,27,19,14,14
7618,31,15,33,47
7619,14,26,1,49
7620,43,48,47,50
7621,38,34,44,16
7622,16,18,7,10
7623,22,13,29,14
7624,5,6,32,44
7625,45,28,45,41
7626,42,18,5,36
7627,13,2,42,5
7628,25,9,40,27
7629,48,25,23,50
7630,28,19,8,26
7631,41,11,46,43
7632,17,23,35,39
7633,40,10,27,11
7634,8,27,47,40
7635,7,30,49,30
7636,33,48,23,26
7637,30,20,43,46
7638,3,27,14,11
7639,39,2,25,32
7640,25,16,11,3
7641,23,34,29,14
7642,26,34,22,45
7643,3,22,44,7
7644,27,18,40,5
7645,4,47,28,1
7646,30,29,43,6
7647,21,36,44,6
7648,24,23,23,42
7649,37,1,39,18
7650,3,5,33,9
7651,4,10,35,17
7652,3,21,33,48
7653,45,42,28,47
7654,18,39,33,31
7655,5,11,45,26
7656,1,26,30,20
7657,22,32,11,5
7658,11,7,5,8
7659,7,3,5,47
7660,6,11,9,45
7661,21,43,0,5
7662,38,34,49,15
7663,40,22,29,47
7664,31,39,42,39
7665,47,39,16,1
7666,32,43,44,30
7667,3,28,2,23
7668,23,17,44,19
7669,49,48,8,24
7670,27,35,10,20
7671,44,45,47,9
7672,41,9,27,21
7673,11,38,15,35
7674,17,17,49,23
7675,16,50,42,43
7676,32,10,11,15
7677,49,22,3,42
7678,44,3,4,19
7679,5,20,15,6
7680,9,6,15,50
7681,28,43,18,37
7682,8,30,9,5
7683,35,24,3,7
7684,27,29,16,46
7685,35,19,31,18
7686,27,48,4,42
7687,16,28,14,40
7688,33,18,34,13
